latent,branch,label,nmse_train,nmse_test,epochs_run,best_epoch,stopped_early,train_loss,val_loss,n_params,seconds,track
pod,linear,pod+linear,0.5986367079483992,0.6749818173109009,634,465,1,0.3839059775477057,0.4228658974170685,4816,85.69427609443665,"{'train': [(0, 0.9656461471802311), (5, 0.8667244020264284), (10, 0.8210998535121491), (15, 0.7891729936873058), (20, 0.76365645924843), (25, 0.7422322142398093), (30, 0.7242566466056962), (35, 0.7091770458367198), (40, 0.6962681265017128), (45, 0.685317361712438), (50, 0.6760662399384624), (55, 0.6682320913977224), (60, 0.661232262155789), (65, 0.6554859611469107), (70, 0.6504921098515557), (75, 0.6460122657931935), (80, 0.642133628231003), (85, 0.6387770045381763), (90, 0.6355554743245417), (95, 0.6328240758465639), (100, 0.6305091900334467), (105, 0.628160443311738), (110, 0.6262544580897643), (115, 0.62426782184572), (120, 0.6224525471564196), (125, 0.6209419544457784), (130, 0.6195204784546743), (135, 0.6182202283033191), (140, 0.6169725600014454), (145, 0.6158386884709492), (150, 0.6146673219878801), (155, 0.6137669953906458), (160, 0.6127051146177191), (165, 0.6117219075297246), (170, 0.6110188053492099), (175, 0.6103944780288103), (180, 0.6096151553630954), (185, 0.6089033527086538), (190, 0.6082400456040807), (195, 0.6075959164362402), (200, 0.6070473975803186), (205, 0.6064562904293178), (210, 0.6058611528698865), (215, 0.605554711687435), (220, 0.6051408277287381), (225, 0.6045776479386973), (230, 0.6041424860103441), (235, 0.6038759991860198), (240, 0.6033051090884457), (245, 0.6030146978322334), (250, 0.6027360424272161), (255, 0.6024380504170564), (260, 0.6021474817046643), (265, 0.6016401230310818), (270, 0.6013785902084506), (275, 0.6011965221922567), (280, 0.600861965775883), (285, 0.6006821107835537), (290, 0.6003187011004035), (295, 0.6001267462749978), (300, 0.5999650826465789), (305, 0.5997088305653943), (310, 0.5994825410666812), (315, 0.5992184382232094), (320, 0.5991000727005098), (325, 0.5989031765109336), (330, 0.5988159373661562), (335, 0.5986783925152287), (340, 0.5985053229851872), (345, 0.5983513011195569), (350, 0.5982830826870839), (355, 0.5982054782846334), (360, 0.5981152669239267), (365, 0.5981120065784095), (370, 0.5980351526218698), (375, 0.5980268290151394), (380, 0.5979969377149746), (385, 0.5979693938810006), (390, 0.5979282685230373), (395, 0.5978950875817379), (400, 0.5978365105479602), (405, 0.5978259434363066), (410, 0.5977448754595989), (415, 0.5977493892409548), (420, 0.5977199508803409), (425, 0.5976982839364872), (430, 0.5977068266104285), (435, 0.5976918297157605), (440, 0.5976814151293818), (445, 0.5976685653935482), (450, 0.5976616331864512), (455, 0.5976592490585461), (460, 0.5976576859705693), (465, 0.5976563542784882), (470, 0.5976542993487306), (475, 0.5976531245308752), (480, 0.5976534336043041), (485, 0.5976526504364432), (490, 0.5976519101611675), (495, 0.597651738452617), (500, 0.597651563106247), (505, 0.5976514460605191), (510, 0.5976513032071176), (515, 0.5976512536412631), (520, 0.5976512175824672), (525, 0.5976511240064559), (530, 0.5976511216921984), (535, 0.5976510397832635), (540, 0.5976510755259304), (545, 0.5976510459859244), (550, 0.5976509405046654), (555, 0.5976509242125193), (560, 0.5976508621122666), (565, 0.5976508877751616), (570, 0.5976507746397762), (575, 0.5976507666336801), (580, 0.5976507090869295), (585, 0.5976507576151964), (590, 0.5976506868763019), (595, 0.5976506846322068), (600, 0.5976506202482604), (605, 0.5976505963332461), (610, 0.5976505467958806), (615, 0.5976505329286907), (620, 0.597650499437656), (625, 0.5976504597646981), (630, 0.5976503953339831)], 'test': [(0, 0.9750407175043709), (5, 0.8995339961190622), (10, 0.8669583447456103), (15, 0.8423517249816342), (20, 0.8212203108088424), (25, 0.8029621888246017), (30, 0.7871158503483691), (35, 0.7737095705465876), (40, 0.7621777064180721), (45, 0.7522593914484225), (50, 0.7440038476452728), (55, 0.736798485969732), (60, 0.7307630117564047), (65, 0.7254636249460442), (70, 0.7208385754397242), (75, 0.7168998712044875), (80, 0.7133265671414204), (85, 0.7102716244003666), (90, 0.7075494380071098), (95, 0.7050869509618767), (100, 0.7030227316439095), (105, 0.7008879290529086), (110, 0.6991457532420343), (115, 0.6974194293174719), (120, 0.6957839342589034), (125, 0.6945329114876462), (130, 0.6931552301325625), (135, 0.6920353727614024), (140, 0.6909537898287875), (145, 0.6900286504609299), (150, 0.688952848354188), (155, 0.6881086470551652), (160, 0.6873633210046459), (165, 0.6864036754499383), (170, 0.6859077438934558), (175, 0.6852472498719923), (180, 0.684396362603011), (185, 0.6839280013424147), (190, 0.6833280335985564), (195, 0.6827840905385004), (200, 0.6824298279433662), (205, 0.6819753415192313), (210, 0.681399812803786), (215, 0.6809042981419647), (220, 0.6805544884831495), (225, 0.680202862617329), (230, 0.6799218813757144), (235, 0.6795184609388557), (240, 0.6790344500673037), (245, 0.67883335130613), (250, 0.6785046669698559), (255, 0.6782033942210094), (260, 0.6780138507241018), (265, 0.6777023798757159), (270, 0.6775123792696652), (275, 0.6770995350682476), (280, 0.6769061603665261), (285, 0.6766570398440644), (290, 0.6765004761785764), (295, 0.6762460357109727), (300, 0.676234141861084), (305, 0.676080167351093), (310, 0.6757901755755799), (315, 0.675458862397444), (320, 0.6754581925809797), (325, 0.6752763507549462), (330, 0.6751955351184883), (335, 0.6750045240807322), (340, 0.6749198271522097), (345, 0.6749385845051138), (350, 0.6747526010624706), (355, 0.6748090663871906), (360, 0.6746623973784854), (365, 0.6745837790586112), (370, 0.6746448551402141), (375, 0.6745659770837571), (380, 0.6745372740224009), (385, 0.6745413466351501), (390, 0.6744890833583834), (395, 0.6744882485695742), (400, 0.674373747574676), (405, 0.6744295677553332), (410, 0.6743324084779185), (415, 0.674347905763837), (420, 0.6743319688998263), (425, 0.6743335703467206), (430, 0.6743171105112687), (435, 0.6743088915987459), (440, 0.6743074540680175), (445, 0.6742925555795889), (450, 0.6742963802767334), (455, 0.674293914188465), (460, 0.6742908878595142), (465, 0.6742889127811481), (470, 0.6742875557092087), (475, 0.67428605955836), (480, 0.6742860625379016), (485, 0.6742853859863523), (490, 0.674284802596383), (495, 0.6742846307915947), (500, 0.6742841218646214), (505, 0.6742837864180885), (510, 0.6742836750836625), (515, 0.674283792558209), (520, 0.6742836653826766), (525, 0.6742834349156535), (530, 0.6742835425926995), (535, 0.6742834799508884), (540, 0.6742834179808801), (545, 0.6742833077364204), (550, 0.6742832592187412), (555, 0.6742832078913548), (560, 0.6742831975692809), (565, 0.6742831413912841), (570, 0.6742831035914203), (575, 0.6742831361315201), (580, 0.6742830555937708), (585, 0.6742830003542338), (590, 0.6742829538368775), (595, 0.6742829574462159), (600, 0.6742829233776463), (605, 0.6742829473709799), (610, 0.6742828323608901), (615, 0.6742827554634369), (620, 0.6742827505533603), (625, 0.6742826964640483), (630, 0.6742826581616304)]}"
pod,mlp,pod+mlp,0.5892117202947836,0.7054055778156382,225,25,1,0.2420799525471421,0.46594446897506714,57104,34.151909589767456,"{'train': [(0, 0.9412327866004807), (5, 0.769206368647913), (10, 0.6842508173641219), (15, 0.6365239205742422), (20, 0.6062804236192536), (25, 0.589309313032922), (30, 0.5710359095221461), (35, 0.5598928139502674), (40, 0.5517869227709838), (45, 0.5459882366489004), (50, 0.5415912483494842), (55, 0.5387640252691128), (60, 0.5368387781313577), (65, 0.5352143530115033), (70, 0.5342330920918196), (75, 0.5334559386813742), (80, 0.5328686209205198), (85, 0.5325294851211266), (90, 0.532195056059026), (95, 0.5319107969739999), (100, 0.5317499096534974), (105, 0.5316695769451665), (110, 0.5315758640669047), (115, 0.5314937312703116), (120, 0.5314583188926264), (125, 0.5314257520087664), (130, 0.5313980769920165), (135, 0.5313827194391398), (140, 0.5313684238850237), (145, 0.5313580131296955), (150, 0.5313504563947421), (155, 0.5313459259942147), (160, 0.5313416292459283), (165, 0.5313369271337027), (170, 0.5313330097478851), (175, 0.5313281605580767), (180, 0.531324636964794), (185, 0.5313202694440475), (190, 0.5313156156710293), (195, 0.5313125282696788), (200, 0.5313078207580179), (205, 0.5313040587801594), (210, 0.5312993788117845), (215, 0.5312949463632538), (220, 0.531291198368254)], 'test': [(0, 0.9514894672445351), (5, 0.8059100587578965), (10, 0.7449252842472238), (15, 0.7158848435340177), (20, 0.7062737967004871), (25, 0.7045684420746257), (30, 0.7066118711770678), (35, 0.7126064387649587), (40, 0.7169670727017341), (45, 0.716980142308409), (50, 0.7190694187922033), (55, 0.7209665915349489), (60, 0.7223057246943704), (65, 0.7232043546747509), (70, 0.724086120595369), (75, 0.724214799581501), (80, 0.7251463587867438), (85, 0.7254480223940388), (90, 0.7258047903191693), (95, 0.7259739111100248), (100, 0.7260799620338665), (105, 0.7262389406839219), (110, 0.7263797945519455), (115, 0.7263602450398099), (120, 0.7264467577378375), (125, 0.7264820109489054), (130, 0.7265013606416543), (135, 0.7265336778155685), (140, 0.7265498620898172), (145, 0.7265688139256328), (150, 0.726573158291807), (155, 0.7265847666920267), (160, 0.7265911196743091), (165, 0.726596258867538), (170, 0.7266018799158567), (175, 0.7266040372000584), (180, 0.7266126755169587), (185, 0.7266198963460763), (190, 0.7266255119548797), (195, 0.7266301411456965), (200, 0.7266369627689789), (205, 0.7266452342057712), (210, 0.7266498812003472), (215, 0.7266555321295681), (220, 0.7266647021439682)]}"
pod,cnn,pod+cnn,0.5784986954300992,0.6981812363059312,214,14,1,0.1760854217651728,0.4559755027294159,37872,36.32417941093445,"{'train': [(0, 0.7532414639267888), (5, 0.6263988146525273), (10, 0.5952041163639756), (15, 0.571348363747626), (20, 0.5489085289678292), (25, 0.5304574805271984), (30, 0.522382915660641), (35, 0.5144653850807663), (40, 0.5115594144105344), (45, 0.5077421614587702), (50, 0.5053810245890057), (55, 0.5037176974402584), (60, 0.5026343345672519), (65, 0.5016243222516001), (70, 0.5009741034084486), (75, 0.5006888768677259), (80, 0.5002959888774894), (85, 0.5001238439971947), (90, 0.4999529754515682), (95, 0.49980548716078), (100, 0.4997401012917002), (105, 0.49967015670158027), (110, 0.49962997546450666), (115, 0.499584595457858), (120, 0.49955397677758695), (125, 0.4995424589406446), (130, 0.49952514648119745), (135, 0.4995252930778552), (140, 0.49951504557672827), (145, 0.4995068675343858), (150, 0.4995037842900235), (155, 0.49949856321683056), (160, 0.4994944727309338), (165, 0.4994876685977232), (170, 0.499483415590966), (175, 0.499479890893594), (180, 0.49947788038462654), (185, 0.49947365992065496), (190, 0.49946885621101256), (195, 0.4994657990717705), (200, 0.499459101980656), (205, 0.49945772257174037), (210, 0.49944949608037237)], 'test': [(0, 0.8037184033206686), (5, 0.7111289046566046), (10, 0.6997490197071737), (15, 0.6991318587283087), (20, 0.7091144952917908), (25, 0.7196736355433794), (30, 0.7253282712206165), (35, 0.7322326819296997), (40, 0.7356434718034746), (45, 0.7375384740997167), (50, 0.7378891300400815), (55, 0.7398629114541064), (60, 0.7407779136276725), (65, 0.741023182918071), (70, 0.7417425753909463), (75, 0.7422232713864585), (80, 0.7425325685101769), (85, 0.7427950255373151), (90, 0.7430392493659225), (95, 0.7430520238527973), (100, 0.7432150329179744), (105, 0.7432908948199578), (110, 0.7433332735956665), (115, 0.7433663712792422), (120, 0.7433745822076224), (125, 0.7434262594714026), (130, 0.7434199367375967), (135, 0.7434596565681805), (140, 0.7434613018384654), (145, 0.7434618826797657), (150, 0.743470507110704), (155, 0.7434720940700098), (160, 0.743480362465619), (165, 0.7434809127349549), (170, 0.7434871747376718), (175, 0.7434888265430527), (180, 0.7434975830170563), (185, 0.7435063631490949), (190, 0.7435081213606822), (195, 0.7435191866682248), (200, 0.7435169636049054), (205, 0.7435326681738392), (210, 0.7435306702218727)]}"
pod,gru,pod+gru,0.6035868028041153,0.7135010285048189,251,51,1,0.3107575572825767,0.48169177770614624,16016,41.43383550643921,"{'train': [(0, 0.9780129588837569), (5, 0.8601919302969734), (10, 0.7871240891221852), (15, 0.7392691043680805), (20, 0.7046022467944008), (25, 0.677809507073893), (30, 0.6566597698016862), (35, 0.6390743822169894), (40, 0.6260606970749735), (45, 0.613835528545557), (50, 0.603974184393553), (55, 0.5945408187151261), (60, 0.5852250383359843), (65, 0.5809689611982163), (70, 0.5805005092721235), (75, 0.5752304987603538), (80, 0.5738181562641627), (85, 0.5722915055770454), (90, 0.5716525527955613), (95, 0.5710901729234161), (100, 0.570722947994395), (105, 0.5704172492339629), (110, 0.5702332094225933), (115, 0.5701282721630502), (120, 0.5700365544342384), (125, 0.569970707554757), (130, 0.5698975703469189), (135, 0.5698707849994297), (140, 0.5698190818515404), (145, 0.5698131193345356), (150, 0.5697861858304383), (155, 0.5697822826963863), (160, 0.569770992426278), (165, 0.5697629207264855), (170, 0.5697620482333944), (175, 0.5697553589243318), (180, 0.5697496883788091), (185, 0.5697489213080668), (190, 0.5697471855560707), (195, 0.5697423380611155), (200, 0.5697419020672955), (205, 0.56974073887908), (210, 0.5697378143202556), (215, 0.569738479757737), (220, 0.5697353111755356), (225, 0.5697323587190616), (230, 0.569729533789281), (235, 0.5697265702260716), (240, 0.5697239280661157), (245, 0.5697231650263026), (250, 0.569722953694269)], 'test': [(0, 0.9854667135114841), (5, 0.8816352283810278), (10, 0.822448966205205), (15, 0.7860283650453259), (20, 0.7612284302394561), (25, 0.743243639726716), (30, 0.7365594077978086), (35, 0.7264901765867513), (40, 0.7196543033864833), (45, 0.7156218389390586), (50, 0.7129710404625936), (55, 0.7153734692473022), (60, 0.7135030583718749), (65, 0.7171935620376304), (70, 0.7228669555299212), (75, 0.7212992457205882), (80, 0.7231229134847915), (85, 0.7250943680818007), (90, 0.7263285020384489), (95, 0.7271977956646244), (100, 0.7277378268486548), (105, 0.7288741008395934), (110, 0.7292365494632131), (115, 0.7295173112114177), (120, 0.7297900179221641), (125, 0.7299516688964112), (130, 0.7300922709354958), (135, 0.7302364440131965), (140, 0.7303034126330487), (145, 0.7303600379272955), (150, 0.7303968351665437), (155, 0.7304402541546343), (160, 0.7304580742804683), (165, 0.7304720581924965), (170, 0.7304886867310122), (175, 0.7304903317734189), (180, 0.7304948948273775), (185, 0.7304983596599122), (190, 0.7305040040663043), (195, 0.7305115466805077), (200, 0.7305204534206888), (205, 0.7305317798066268), (210, 0.730533468531976), (215, 0.7305360652312421), (220, 0.7305422448516116), (225, 0.7305475100823761), (230, 0.7305519826063782), (235, 0.7305606566292964), (240, 0.7305664867248437), (245, 0.7305707554938929), (250, 0.730579080662775)]}"
ae,linear,ae+linear,0.5843274772872381,0.6706466903144132,317,117,1,0.4573988181513709,0.5228806138038635,4816,44.45287895202637,"{'train': [(0, 0.7683669767692844), (5, 0.6223633958297745), (10, 0.6144259112552548), (15, 0.61479786289335), (20, 0.6069502570051046), (25, 0.6045128296361647), (30, 0.5968565473863716), (35, 0.588654486709383), (40, 0.5944927627296165), (45, 0.5898644511149375), (50, 0.5909666375466286), (55, 0.589199949984287), (60, 0.5916893005324034), (65, 0.5851801747533844), (70, 0.5868196967749411), (75, 0.5857992974427539), (80, 0.5853212146835122), (85, 0.582083674228367), (90, 0.5842428315228869), (95, 0.5832267737588037), (100, 0.5836649477028055), (105, 0.5836780490784896), (110, 0.5821927425414406), (115, 0.5829344358197543), (120, 0.5826852144707098), (125, 0.5819797434325471), (130, 0.5819160566002122), (135, 0.582017570849591), (140, 0.5818867023859536), (145, 0.5818484549953297), (150, 0.5817814160477641), (155, 0.5818208866546565), (160, 0.5818002092648799), (165, 0.5817620453505105), (170, 0.5817738896570602), (175, 0.581801963928576), (180, 0.5817907046331529), (185, 0.5817767834767584), (190, 0.5817682176748439), (195, 0.5817713704099204), (200, 0.5817714861961045), (205, 0.5817729685585331), (210, 0.5817733213633135), (215, 0.5817746588454065), (220, 0.5817757308829775), (225, 0.5817692823008986), (230, 0.5817733547636869), (235, 0.5817772101226548), (240, 0.5817780233151523), (245, 0.5817709499266926), (250, 0.581771120788887), (255, 0.5817736872762996), (260, 0.5817744160723058), (265, 0.5817686884441082), (270, 0.5817691131226258), (275, 0.5817701341502252), (280, 0.5817697865087202), (285, 0.5817741263571607), (290, 0.5817734044264168), (295, 0.5817734439369299), (300, 0.581777412062684), (305, 0.5817706001085262), (310, 0.5817730866689997), (315, 0.5817709469623645)], 'test': [(0, 0.9082651558669499), (5, 0.7080672660384411), (10, 0.6987897862462206), (15, 0.6958421500415312), (20, 0.6909068234380581), (25, 0.6883575698232877), (30, 0.6832832856304815), (35, 0.6761715538076433), (40, 0.678521135403367), (45, 0.6786996400331439), (50, 0.6771084154274161), (55, 0.6784726543268356), (60, 0.6780038995921007), (65, 0.6727886501438528), (70, 0.6745279504170603), (75, 0.6741954374895555), (80, 0.6735271417376126), (85, 0.6703751589676035), (90, 0.6718275160062054), (95, 0.6708148697652806), (100, 0.6727076115759545), (105, 0.6709818703738303), (110, 0.6697930040517981), (115, 0.6704532484374065), (120, 0.6694355955557824), (125, 0.6703359145209147), (130, 0.6700128912400259), (135, 0.6697802033409888), (140, 0.6698198497360928), (145, 0.6698606405130367), (150, 0.6696735223809241), (155, 0.6697621021473061), (160, 0.6697325291731875), (165, 0.669754599732174), (170, 0.6697853939783127), (175, 0.6697561491315531), (180, 0.6697559519150695), (185, 0.669759674247043), (190, 0.669764497626391), (195, 0.6697597046563029), (200, 0.6697647944755121), (205, 0.6697639147459651), (210, 0.6697640302786146), (215, 0.6697610066696413), (220, 0.669768441347033), (225, 0.6697637042185219), (230, 0.6697605570481749), (235, 0.6697635787711848), (240, 0.6697552937232005), (245, 0.66976650347026), (250, 0.6697598385745775), (255, 0.669754017925935), (260, 0.6697685439326192), (265, 0.6697633109828606), (270, 0.6697695649248772), (275, 0.6697631854106934), (280, 0.669762850778901), (285, 0.6697657838839207), (290, 0.6697629128885687), (295, 0.6697604117372309), (300, 0.6697605611408854), (305, 0.669769994225243), (310, 0.6697593044420019), (315, 0.6697585406815859)]}"
ae,mlp,ae+mlp,0.6012563104563594,0.695198825543345,204,4,1,0.16996900066062137,0.5473039150238037,57104,31.957730770111084,"{'train': [(0, 0.6566463663553276), (5, 0.5890555201410953), (10, 0.5542685585255229), (15, 0.5132426438576415), (20, 0.5033649198886131), (25, 0.49277009599185967), (30, 0.48257765034002076), (35, 0.4785594855127082), (40, 0.47453335734068197), (45, 0.4732230615675397), (50, 0.4704558403928622), (55, 0.46993154915838375), (60, 0.4687457733600949), (65, 0.4687797302514885), (70, 0.4681531189854041), (75, 0.46785503796109496), (80, 0.46763293701958786), (85, 0.46763806698665283), (90, 0.4674177838002468), (95, 0.46742127242167925), (100, 0.46732050146621135), (105, 0.4673433606270298), (110, 0.46730056790239394), (115, 0.4672804563537698), (120, 0.4672613716020343), (125, 0.467267505235411), (130, 0.46725953034626955), (135, 0.46725018810280594), (140, 0.46724504864937183), (145, 0.46724710566354594), (150, 0.4672432691697545), (155, 0.4672371734411077), (160, 0.46723135184978604), (165, 0.4672260063399363), (170, 0.4672188529864263), (175, 0.4672224496404341), (180, 0.46721787768388534), (185, 0.46720787774998873), (190, 0.46720440054270806), (195, 0.4672013505904451), (200, 0.4671951201625492)], 'test': [(0, 0.7336324670907687), (5, 0.7065432796948322), (10, 0.732002547200322), (15, 0.7327516959598984), (20, 0.7622457629033), (25, 0.7733716658459324), (30, 0.779221516195482), (35, 0.7880620187944786), (40, 0.7940879511642319), (45, 0.796709357168017), (50, 0.7971685972447967), (55, 0.8013241558198915), (60, 0.8020481861501794), (65, 0.8026854787033051), (70, 0.8035119487677276), (75, 0.8038492896018882), (80, 0.804272911017275), (85, 0.8049621420707016), (90, 0.8051071745255268), (95, 0.8051802142877398), (100, 0.8054874905896335), (105, 0.805509558564892), (110, 0.8055767520684144), (115, 0.8056113329583383), (120, 0.8056652628673927), (125, 0.8057039344329433), (130, 0.8056932729792722), (135, 0.8057311607409325), (140, 0.8057436882810463), (145, 0.8057582374074246), (150, 0.8057712423224805), (155, 0.8057821417433189), (160, 0.8057997506000736), (165, 0.8058008706214602), (170, 0.8058161533895801), (175, 0.805834626009594), (180, 0.8058488155285299), (185, 0.8058550443064236), (190, 0.805870383458567), (195, 0.8058803112202152), (200, 0.8058924478465678)]}"
ae,cnn,ae+cnn,0.5984920316706944,0.6900199045530767,205,5,1,0.2734590156658276,0.5376908779144287,37872,32.95519471168518,"{'train': [(0, 0.6401798323969498), (5, 0.5957341539702177), (10, 0.5675526333858857), (15, 0.5587204483164764), (20, 0.5409353738783136), (25, 0.5323694831245487), (30, 0.5244622683598594), (35, 0.5210408552230421), (40, 0.5183592248810795), (45, 0.5175330969383645), (50, 0.5136044767058183), (55, 0.5126724378784445), (60, 0.5117015313414347), (65, 0.5116026179742993), (70, 0.511167506846207), (75, 0.5108082613248743), (80, 0.5105835707300086), (85, 0.5106409529279582), (90, 0.5105868757070505), (95, 0.5104400319058695), (100, 0.5104574129404537), (105, 0.5104121574144318), (110, 0.5103936300489211), (115, 0.5103804537294974), (120, 0.5103563656522357), (125, 0.5103749690039642), (130, 0.5103540845911566), (135, 0.5103633861459481), (140, 0.5103703809009337), (145, 0.5103517070395509), (150, 0.5103580604462875), (155, 0.510359710470364), (160, 0.5103579955383277), (165, 0.5103547730338985), (170, 0.5103502160726783), (175, 0.5103544275259071), (180, 0.5103495610147007), (185, 0.5103420601404064), (190, 0.5103361844543907), (195, 0.5103412968192508), (200, 0.5103397890656526)], 'test': [(0, 0.712509905905744), (5, 0.6908753947826809), (10, 0.7014401695681995), (15, 0.7306033099511056), (20, 0.7408797876931527), (25, 0.7531261062116156), (30, 0.757441176461075), (35, 0.7694719543724602), (40, 0.7757506242470341), (45, 0.78134403500867), (50, 0.7818295928972318), (55, 0.7842398358020192), (60, 0.7862382259879199), (65, 0.7871891711299598), (70, 0.7905547234478236), (75, 0.7898921067404039), (80, 0.7896620215269357), (85, 0.7909385650695042), (90, 0.791445335267016), (95, 0.7911202426994466), (100, 0.7916543684092024), (105, 0.7916250383114697), (110, 0.7916596483903768), (115, 0.7917557994490857), (120, 0.7918046117776184), (125, 0.7918808184745906), (130, 0.7918485034826642), (135, 0.7919014121839887), (140, 0.7919262092305001), (145, 0.7919167644595388), (150, 0.7919550036043896), (155, 0.7919520331353312), (160, 0.7919703386385807), (165, 0.792012778957845), (170, 0.7920055261394288), (175, 0.7920283359421882), (180, 0.7920164966158764), (185, 0.7920296644000617), (190, 0.792061560501879), (195, 0.7920535873725194), (200, 0.7920818315486987)]}"
ae,gru,ae+gru,0.6044191638730458,0.7085929099477376,205,5,1,0.19478943125084713,0.5384995937347412,16016,33.972230434417725,"{'train': [(0, 0.6646900764261379), (5, 0.5951104426678262), (10, 0.5634007817490165), (15, 0.5370881543926558), (20, 0.5142278929081394), (25, 0.5019202658650969), (30, 0.49655146315882553), (35, 0.4926235885767135), (40, 0.4902274052932937), (45, 0.4889297461425192), (50, 0.4872400715451097), (55, 0.48681153055195747), (60, 0.4862067431249732), (65, 0.4858524608980989), (70, 0.4854722627184779), (75, 0.4853072092784302), (80, 0.48523582100959683), (85, 0.4851670890614099), (90, 0.48506814889411454), (95, 0.4850012495761747), (100, 0.4849580982220528), (105, 0.48493740228185267), (110, 0.484919063785358), (115, 0.4849125760406758), (120, 0.48490406796809843), (125, 0.48488667475192765), (130, 0.4848838116489191), (135, 0.4848761572195878), (140, 0.4848727759021907), (145, 0.4848698068389757), (150, 0.4848678824793037), (155, 0.48486787068164783), (160, 0.48486190444560384), (165, 0.4848555209673174), (170, 0.48485519061919236), (175, 0.48484790332949856), (180, 0.48484774658152907), (185, 0.4848473692633358), (190, 0.48484184020805837), (195, 0.48483941798595065), (200, 0.4848368021677977)], 'test': [(0, 0.7363182294890651), (5, 0.7067358874873358), (10, 0.7274070777669552), (15, 0.7543096793280963), (20, 0.7741480525608223), (25, 0.7905532770879434), (30, 0.8042228055480495), (35, 0.8109863157500619), (40, 0.8175435070969708), (45, 0.8215890581763817), (50, 0.8235664690126158), (55, 0.8264161799375644), (60, 0.8277892358389675), (65, 0.8287701572488007), (70, 0.8289077573142078), (75, 0.829568687065935), (80, 0.8301860047577839), (85, 0.8303772960532232), (90, 0.830571558606073), (95, 0.8307149559074677), (100, 0.830755395542376), (105, 0.8308967933277899), (110, 0.8309930872839354), (115, 0.8310353156135604), (120, 0.8310679613731693), (125, 0.8310887995283879), (130, 0.8311214511013153), (135, 0.8311029746882085), (140, 0.831116714409247), (145, 0.8311380177095966), (150, 0.8311427524280185), (155, 0.831163611931272), (160, 0.8311649639800598), (165, 0.8311655756674152), (170, 0.8311831556014011), (175, 0.831187143901253), (180, 0.8312028028203674), (185, 0.831208000329613), (190, 0.8312223814807047), (195, 0.8312291355751774), (200, 0.8312326316222984)]}"
