latent,branch,label,nmse_train,nmse_test,epochs_run,best_epoch,stopped_early,train_loss,val_loss,n_params,seconds,track
pod,linear,pod+linear,0.5979848909624614,0.6742994772838744,663,473,1,0.3862674537005725,0.4219813346862793,4816,93.22232151031494,"{'train': [(0, 0.9656726803367705), (5, 0.8668728592018677), (10, 0.8211281305625783), (15, 0.7894400273952777), (20, 0.763891257904342), (25, 0.7425430552051103), (30, 0.724671469170479), (35, 0.7094014577733557), (40, 0.6964502978930358), (45, 0.6856650895530408), (50, 0.676284699672445), (55, 0.6684496596575135), (60, 0.6615073044703628), (65, 0.6556943832591935), (70, 0.6507135470750127), (75, 0.6462351376188705), (80, 0.6424148821540085), (85, 0.6389913652091843), (90, 0.6358574557976926), (95, 0.6330756602433821), (100, 0.6307089034130278), (105, 0.6284425172883286), (110, 0.6263783209126197), (115, 0.6245845968175651), (120, 0.6227487399723907), (125, 0.621160210279431), (130, 0.6198851682277048), (135, 0.6184577086586116), (140, 0.6172250063849786), (145, 0.6159274028078667), (150, 0.6148366908455853), (155, 0.6139394216482684), (160, 0.6130202468335288), (165, 0.6121515499095741), (170, 0.6112638912272563), (175, 0.6105628121209563), (180, 0.6099830334408667), (185, 0.6091991738019099), (190, 0.6084790228168103), (195, 0.6078863312234555), (200, 0.6073236766390497), (205, 0.6067883906382273), (210, 0.6063609234948817), (215, 0.6057552086738273), (220, 0.6053395570691815), (225, 0.6050346742601758), (230, 0.6045065130703036), (235, 0.6041526656772804), (240, 0.6037666861322204), (245, 0.603343702829133), (250, 0.6031302585043965), (255, 0.6026852937460674), (260, 0.6024659422593199), (265, 0.6022145655980087), (270, 0.6019490235666828), (275, 0.6016476047509627), (280, 0.6014311718503995), (285, 0.6011236445245287), (290, 0.6008076356525716), (295, 0.6006811025679714), (300, 0.6004606595786127), (305, 0.6002491801016963), (310, 0.5999936277359804), (315, 0.5996885779055647), (320, 0.5996399421042239), (325, 0.5993781877278691), (330, 0.5992958857107786), (335, 0.5991427979087596), (340, 0.5988691095319043), (345, 0.5986947883282608), (350, 0.5986584410407807), (355, 0.5983686674428241), (360, 0.5982284071230314), (365, 0.5982056706139465), (370, 0.5979583814694728), (375, 0.5977713397140568), (380, 0.597854757424516), (385, 0.5976113484437325), (390, 0.5975822892836283), (395, 0.5973872134891566), (400, 0.5973678242694697), (405, 0.5973182000765767), (410, 0.5972725121196736), (415, 0.5972371937254893), (420, 0.59724672745789), (425, 0.5972056390491166), (430, 0.5971465811656037), (435, 0.5971376461909988), (440, 0.5971447520038617), (445, 0.597121518003741), (450, 0.5971084337966568), (455, 0.597103294452976), (460, 0.5970868557086907), (465, 0.5970854174014752), (470, 0.5970744333361436), (475, 0.5970670855489822), (480, 0.5970675743942987), (485, 0.5970632772831009), (490, 0.5970608652778435), (495, 0.5970581698146966), (500, 0.5970577111259231), (505, 0.5970559987596693), (510, 0.5970574569745783), (515, 0.597057449246928), (520, 0.5970568341188163), (525, 0.5970565660794597), (530, 0.5970566161700162), (535, 0.5970563854947917), (540, 0.5970562641980537), (545, 0.5970563640598626), (550, 0.5970562279121474), (555, 0.5970561315277203), (560, 0.597056108730562), (565, 0.5970560927582531), (570, 0.5970560473171316), (575, 0.5970559637002899), (580, 0.5970560135172579), (585, 0.5970559375718707), (590, 0.5970558779794048), (595, 0.5970558057975657), (600, 0.5970558114779975), (605, 0.5970557936168915), (610, 0.5970557160016645), (615, 0.5970557316153778), (620, 0.5970556740989129), (625, 0.5970556499582063), (630, 0.597055591643939), (635, 0.5970555400663728), (640, 0.5970555081635732), (645, 0.5970554064611813), (650, 0.5970554561722923), (655, 0.597055433775291), (660, 0.5970553637337752)], 'test': [(0, 0.9750764250274412), (5, 0.8996409411253043), (10, 0.8670017518060793), (15, 0.8425103492340308), (20, 0.821369953113792), (25, 0.8031344211589959), (30, 0.7874216515296601), (35, 0.7738624793815838), (40, 0.7623120282269671), (45, 0.7527646010288137), (50, 0.7442282981101896), (55, 0.7372008903593977), (60, 0.7308984636589471), (65, 0.7255673324779064), (70, 0.7209840618952608), (75, 0.7171147641625066), (80, 0.7134634818391018), (85, 0.7104414260052139), (90, 0.707643140150981), (95, 0.7050960204510061), (100, 0.7029559498742044), (105, 0.7009029039867606), (110, 0.6990801451013107), (115, 0.6974980520471741), (120, 0.695789465873668), (125, 0.6945077313307991), (130, 0.6931183459154969), (135, 0.6921395478670437), (140, 0.6910784409527315), (145, 0.6898324753994214), (150, 0.6891149367247982), (155, 0.688234799259085), (160, 0.6872641502642398), (165, 0.686532837554467), (170, 0.6859050255405181), (175, 0.6851198924724063), (180, 0.684660906347018), (185, 0.6839488421896885), (190, 0.6835608865219791), (195, 0.6827923960253803), (200, 0.6823216469522879), (205, 0.6819029161937602), (210, 0.6814476156712204), (215, 0.6811437655791214), (220, 0.6806843825571425), (225, 0.680371605828815), (230, 0.6800323297773508), (235, 0.6795859357351507), (240, 0.6792188953102353), (245, 0.678764354192528), (250, 0.6785903701865826), (255, 0.678364591957682), (260, 0.6782835642318802), (265, 0.6777163774472644), (270, 0.6776764056634532), (275, 0.6774117578723794), (280, 0.6771351104827845), (285, 0.6769665884279308), (290, 0.6767030244421586), (295, 0.6766628750416789), (300, 0.6764155532239664), (305, 0.6762998175951598), (310, 0.6758465302317324), (315, 0.6756827966312157), (320, 0.6756471605308129), (325, 0.6753810166324286), (330, 0.6751173779542796), (335, 0.6752601974123412), (340, 0.6751604686306639), (345, 0.6748612694861557), (350, 0.6747453178320436), (355, 0.6745442382860075), (360, 0.6743677437442781), (365, 0.6744148526914602), (370, 0.6743111720924324), (375, 0.6742899888271559), (380, 0.6739807922339716), (385, 0.6739362455200334), (390, 0.673848751858766), (395, 0.6738973914945295), (400, 0.673862660467649), (405, 0.6737492948162079), (410, 0.6738149004682463), (415, 0.6737125886372095), (420, 0.6737719878972973), (425, 0.6737289447116463), (430, 0.6737432225234443), (435, 0.6737086507743856), (440, 0.6736543010855642), (445, 0.6736641030350728), (450, 0.6736624183297528), (455, 0.6736361971062301), (460, 0.6736235475371578), (465, 0.673626627709966), (470, 0.6736074865885806), (475, 0.6735939355535773), (480, 0.6735940683127082), (485, 0.6735905766830212), (490, 0.6735882938849447), (495, 0.6735857713861908), (500, 0.6735845379393987), (505, 0.673583964821484), (510, 0.673583251948841), (515, 0.6735832085021856), (520, 0.6735837145004626), (525, 0.673583668638075), (530, 0.6735836332097084), (535, 0.6735830899740812), (540, 0.6735833094931608), (545, 0.6735833410273292), (550, 0.6735831346417185), (555, 0.6735831792794034), (560, 0.6735831829334179), (565, 0.6735831491489473), (570, 0.6735831216994782), (575, 0.67358310827804), (580, 0.67358299240589), (585, 0.6735829870285631), (590, 0.6735828251289099), (595, 0.673582930365992), (600, 0.6735828432134872), (605, 0.6735828160283226), (610, 0.6735829024497098), (615, 0.6735828575751278), (620, 0.6735829141820361), (625, 0.6735827960896353), (630, 0.6735828068906127), (635, 0.6735828479949815), (640, 0.6735829182490447), (645, 0.6735828443162527), (650, 0.6735828108602447), (655, 0.6735828522925226), (660, 0.6735828292851082)]}"
pod,mlp,pod+mlp,0.5809715687203141,0.706694981274375,228,28,1,0.24107340313829817,0.4688665568828583,57104,37.18156456947327,"{'train': [(0, 0.9412211448404391), (5, 0.7687658844404933), (10, 0.6855476205402379), (15, 0.6365918952726969), (20, 0.6072066709472119), (25, 0.5895249445701782), (30, 0.5733897009443414), (35, 0.5602793496809387), (40, 0.5487601760005942), (45, 0.5436571897256294), (50, 0.5385439861810396), (55, 0.5362378120386366), (60, 0.5339489241700294), (65, 0.5320228170806117), (70, 0.5307456932691423), (75, 0.5301028710364979), (80, 0.5296544207710038), (85, 0.5289651819136054), (90, 0.5285562579921372), (95, 0.5283216031977152), (100, 0.5283306757094512), (105, 0.5281971768196729), (110, 0.5280964767630996), (115, 0.5280504271792971), (120, 0.528010918682953), (125, 0.5279276522459013), (130, 0.5279269971091901), (135, 0.52790637877061), (140, 0.5279036502729453), (145, 0.527879071275199), (150, 0.5278733172688117), (155, 0.5278719133998323), (160, 0.5278684694576533), (165, 0.5278629533725548), (170, 0.5278562878671585), (175, 0.5278545011049122), (180, 0.5278519754791855), (185, 0.5278459389589651), (190, 0.5278473508292337), (195, 0.5278458991507214), (200, 0.5278436969161244), (205, 0.527839996794636), (210, 0.5278419119455283), (215, 0.5278410928216299), (220, 0.5278326539820383), (225, 0.5278267054579104)], 'test': [(0, 0.9515618433823718), (5, 0.8069965382304206), (10, 0.7457393681228888), (15, 0.7177908437677871), (20, 0.7095005773225939), (25, 0.7035285000152678), (30, 0.7069795339797578), (35, 0.7098526613888032), (40, 0.7134234565320412), (45, 0.7153039692840552), (50, 0.7185440230160851), (55, 0.7201484721423993), (60, 0.7236089268888308), (65, 0.7239579661775316), (70, 0.725094972575384), (75, 0.726338856032442), (80, 0.7269259999659894), (85, 0.7270301377977144), (90, 0.7272775786045175), (95, 0.7277060654289422), (100, 0.7278405670936151), (105, 0.7278662726118093), (110, 0.7279221968278506), (115, 0.7281203426098317), (120, 0.7281677402123803), (125, 0.7281669012999621), (130, 0.728200234736299), (135, 0.7282183731180106), (140, 0.728262360159942), (145, 0.7282590096950631), (150, 0.7282678040126316), (155, 0.7282859128497908), (160, 0.7283022458060131), (165, 0.7283067721529761), (170, 0.7283068698226443), (175, 0.7283158786747731), (180, 0.7283243367649879), (185, 0.728326156838833), (190, 0.7283428724402696), (195, 0.7283471740951619), (200, 0.7283551907624873), (205, 0.7283647302124959), (210, 0.7283800497939943), (215, 0.7283831461062893), (220, 0.7283806013968663), (225, 0.7283822695489226)]}"
pod,cnn,pod+cnn,0.6037990516651118,0.7008433665987129,209,9,1,0.2128456522215594,0.45280590653419495,37872,37.599058866500854,"{'train': [(0, 0.7530580662930055), (5, 0.6232428202448633), (10, 0.5954912107248881), (15, 0.5714964368320686), (20, 0.5494192176608333), (25, 0.5405826871739952), (30, 0.5325022924944183), (35, 0.5277998232659088), (40, 0.5239072542122009), (45, 0.5217928259678714), (50, 0.5198109100136923), (55, 0.518438837577577), (60, 0.5175009912019863), (65, 0.5168041719070282), (70, 0.5163568220757777), (75, 0.5158700512321203), (80, 0.5156673438893525), (85, 0.5154856523777748), (90, 0.515310166023266), (95, 0.5152152055351388), (100, 0.5151587988840711), (105, 0.5150899794456203), (110, 0.5150387546267751), (115, 0.515021511617229), (120, 0.5149944161336436), (125, 0.5149728777399112), (130, 0.5149575938248717), (135, 0.514946607130932), (140, 0.5149420239424791), (145, 0.514934322827344), (150, 0.5149295139394765), (155, 0.5149253295365445), (160, 0.5149277328263695), (165, 0.5149174045448407), (170, 0.5149090424924905), (175, 0.5149068875922803), (180, 0.5149045228109111), (185, 0.5149009186594465), (190, 0.514894893552866), (195, 0.5148843755807587), (200, 0.5148829997140462), (205, 0.5148735092637697)], 'test': [(0, 0.8034038303216019), (5, 0.7108244274973986), (10, 0.6998242412015713), (15, 0.7050814459250373), (20, 0.7095707640791998), (25, 0.7147205751113731), (30, 0.7237457102404314), (35, 0.7260767586162266), (40, 0.7290555822816208), (45, 0.732198619095702), (50, 0.7333967730505443), (55, 0.7346594488366479), (60, 0.7359817882842684), (65, 0.7365469580120982), (70, 0.7369768872798277), (75, 0.7372311035918385), (80, 0.7374830122972583), (85, 0.7376706059893886), (90, 0.7377881440821759), (95, 0.7380130227016587), (100, 0.7380569239954814), (105, 0.7381293821369606), (110, 0.7381326506905979), (115, 0.7381956368909546), (120, 0.7381917618736085), (125, 0.7381838857833752), (130, 0.7381959055872588), (135, 0.7382032348887257), (140, 0.7382277679003928), (145, 0.7382309179350156), (150, 0.7382385485920292), (155, 0.7382521696831978), (160, 0.7382640499612115), (165, 0.7382597286534069), (170, 0.7382652226677396), (175, 0.7382755273103027), (180, 0.7382842833103362), (185, 0.7382878092167777), (190, 0.7382967986417562), (195, 0.7382930414217388), (200, 0.7383059182074957), (205, 0.7383025313952908)]}"
pod,gru,pod+gru,0.6000334631598203,0.7191473016514938,254,54,1,0.31889346725231893,0.47687581181526184,16016,43.895097970962524,"{'train': [(0, 0.9780107472296746), (5, 0.8605421263600486), (10, 0.788934854035321), (15, 0.7416852242892507), (20, 0.724394293998917), (25, 0.682439597160429), (30, 0.6640395949506862), (35, 0.6484142113102591), (40, 0.6328155831096437), (45, 0.6176892335206347), (50, 0.6047596465612505), (55, 0.5947481136439379), (60, 0.5897603000165345), (65, 0.5795362639422643), (70, 0.5775579332609134), (75, 0.5746224446688437), (80, 0.5716545099885532), (85, 0.5699851734976592), (90, 0.5692497244716253), (95, 0.568932560184745), (100, 0.5677181284016746), (105, 0.5672024238316603), (110, 0.5667499158722892), (115, 0.5665290220439904), (120, 0.5665269255560442), (125, 0.5663511249938764), (130, 0.5661178135929268), (135, 0.5661169630696016), (140, 0.5660571524325215), (145, 0.566008058017407), (150, 0.5660329018767957), (155, 0.5660041959265819), (160, 0.565985448370892), (165, 0.5659969933349094), (170, 0.5659787796371345), (175, 0.5659774368978981), (180, 0.5659782989386858), (185, 0.5659687163564774), (190, 0.5659721017302408), (195, 0.5659703447345555), (200, 0.5659664770053907), (205, 0.5659608296282733), (210, 0.5659534966482538), (215, 0.5659479395754333), (220, 0.5659404046089637), (225, 0.5659380001768104), (230, 0.5659334016932358), (235, 0.5659306695782854), (240, 0.5659241322996251), (245, 0.565925539194348), (250, 0.5659227222768772)], 'test': [(0, 0.9854627071413244), (5, 0.881635074281178), (10, 0.8230071960066584), (15, 0.7897592284148262), (20, 0.7758810591475174), (25, 0.7444718255507888), (30, 0.739202750210226), (35, 0.7304409520014633), (40, 0.7215649030810871), (45, 0.7221409183594052), (50, 0.7163425976881345), (55, 0.719146359749185), (60, 0.7268457690699488), (65, 0.7230964860633614), (70, 0.7300365745221641), (75, 0.7282023857658346), (80, 0.7314780645919332), (85, 0.7337945563303543), (90, 0.7347844764666647), (95, 0.7342604347707394), (100, 0.7340412305181091), (105, 0.7352375105263009), (110, 0.7364319731321765), (115, 0.7370086631265464), (120, 0.7375721331760975), (125, 0.7370325698864464), (130, 0.7372745235744282), (135, 0.737283882470565), (140, 0.7375079427739194), (145, 0.7374597412441359), (150, 0.7377540383614744), (155, 0.7377349498772137), (160, 0.7377176940983181), (165, 0.7377893280833131), (170, 0.73781526228011), (175, 0.7378451070790943), (180, 0.7378722774421947), (185, 0.7378633388306072), (190, 0.737874839936791), (195, 0.7378872049047566), (200, 0.7378932468488151), (205, 0.7378883644334083), (210, 0.7378957180282366), (215, 0.7378786228993658), (220, 0.7378743804397285), (225, 0.7378752154357451), (230, 0.7378764519375126), (235, 0.7378769848617598), (240, 0.7378750084101174), (245, 0.7378938041813805), (250, 0.7379035390722783)]}"
ae,linear,ae+linear,0.5865140416428435,0.6700160457279501,320,139,1,0.47358025516475644,0.5231466889381409,4816,47.25808262825012,"{'train': [(0, 0.7683854517831122), (5, 0.6208812525637425), (10, 0.6081238154078641), (15, 0.6066398854349888), (20, 0.6059875507623489), (25, 0.6038010455772992), (30, 0.6010032202179738), (35, 0.5990068740103034), (40, 0.6081950137988104), (45, 0.5932674913200499), (50, 0.5912787440218206), (55, 0.5887614594593046), (60, 0.5893582797154648), (65, 0.5888615699819095), (70, 0.5881650980353228), (75, 0.5862989759085917), (80, 0.5860466095502794), (85, 0.5866856993345572), (90, 0.5861902454384723), (95, 0.5858759279526207), (100, 0.5877391891604585), (105, 0.5877023089938314), (110, 0.5851178823677808), (115, 0.5846106882027549), (120, 0.5850211067855349), (125, 0.5843810962170526), (130, 0.5847943085903968), (135, 0.5845667351605324), (140, 0.584592751675744), (145, 0.5844215099723841), (150, 0.584398162527045), (155, 0.5843494797997768), (160, 0.5843999227307928), (165, 0.5842955713006515), (170, 0.5843025843280322), (175, 0.5843017514374902), (180, 0.5843289782582621), (185, 0.5843411263693125), (190, 0.584337140803143), (195, 0.5843348678009853), (200, 0.5843340948250552), (205, 0.5843468986749549), (210, 0.5843413151950765), (215, 0.5843357040755154), (220, 0.5843326197288383), (225, 0.5843331750273452), (230, 0.5843252542505288), (235, 0.5843198112232282), (240, 0.5843259819166752), (245, 0.5843185599469765), (250, 0.584321088282722), (255, 0.5843166797575909), (260, 0.5843104378179824), (265, 0.5843186291020296), (270, 0.584315686098238), (275, 0.5843213230818107), (280, 0.584319223380998), (285, 0.5843193186924376), (290, 0.5843225854437148), (295, 0.5843214331220835), (300, 0.5843148577124817), (305, 0.5843234559688272), (310, 0.584316076870338), (315, 0.5843161881617666)], 'test': [(0, 0.9080402208736735), (5, 0.708229928501102), (10, 0.6869423060788077), (15, 0.6858069406938907), (20, 0.690297325838576), (25, 0.6876626664870515), (30, 0.6842138339878321), (35, 0.6825136555267939), (40, 0.6883247019819483), (45, 0.6756131157179324), (50, 0.6740840026952222), (55, 0.6712111450590142), (60, 0.6709609125803635), (65, 0.6719905108331847), (70, 0.6718889826215937), (75, 0.6720302668820242), (80, 0.6706243121822968), (85, 0.6708786328519862), (90, 0.6706022864051998), (95, 0.6709585172660583), (100, 0.6719904772499464), (105, 0.6700672387813496), (110, 0.6686643940910222), (115, 0.6689669096817323), (120, 0.6694347610469505), (125, 0.6696486181935586), (130, 0.6685812532136554), (135, 0.669053377055582), (140, 0.6687421585260852), (145, 0.6686532809738911), (150, 0.6687982746990366), (155, 0.6687687441991876), (160, 0.668794177528319), (165, 0.6687234282841207), (170, 0.668742105880616), (175, 0.668739914917382), (180, 0.6687590246174602), (185, 0.6687587556772865), (190, 0.6687467460370968), (195, 0.6687320183308301), (200, 0.6687360536755064), (205, 0.6687349965038261), (210, 0.6687408674477158), (215, 0.6687454678471565), (220, 0.6687380706229936), (225, 0.6687335740551461), (230, 0.6687372111980564), (235, 0.6687291342250271), (240, 0.6687277433628499), (245, 0.668718427063359), (250, 0.668712926181466), (255, 0.6687140789255736), (260, 0.668710845282458), (265, 0.6687002498774669), (270, 0.6687053329701822), (275, 0.6687099044098204), (280, 0.6687079207193205), (285, 0.6687089239188118), (290, 0.6687027133498613), (295, 0.6686985347724185), (300, 0.6686994851089474), (305, 0.6687000091824546), (310, 0.6686988398306897), (315, 0.6686964636420346)]}"
ae,mlp,ae+mlp,0.5976542080986004,0.6967537809131205,204,4,1,0.18492175410459707,0.5451317429542542,57104,34.31151604652405,"{'train': [(0, 0.6569526908578149), (5, 0.5936425693416424), (10, 0.5582678503428599), (15, 0.5242973428494085), (20, 0.5138547290705076), (25, 0.5020594901620095), (30, 0.4920128081338053), (35, 0.48767870682990555), (40, 0.4857303598452578), (45, 0.4832592234665766), (50, 0.48062121890615445), (55, 0.4796386604093936), (60, 0.47895151414457016), (65, 0.4783407825601841), (70, 0.47793329468520784), (75, 0.477488546961621), (80, 0.47754599754946847), (85, 0.47749283783185126), (90, 0.4772910427931577), (95, 0.47713225767573114), (100, 0.47715101365121126), (105, 0.4770909631376756), (110, 0.4770368081183634), (115, 0.4770777914323639), (120, 0.47704844333982727), (125, 0.4770321383804086), (130, 0.47702510808188336), (135, 0.47701758771890207), (140, 0.4770121062764591), (145, 0.47700295505007995), (150, 0.47700333421320396), (155, 0.4770006802089473), (160, 0.4769925760586413), (165, 0.47698408237530343), (170, 0.47697317469401324), (175, 0.47697448053483804), (180, 0.47696774784417023), (185, 0.47696784584519913), (190, 0.47696894286222347), (195, 0.47695397235825665), (200, 0.4769616315920826)], 'test': [(0, 0.7333357281306738), (5, 0.7046215474343382), (10, 0.7161295577821526), (15, 0.7423609190316333), (20, 0.7615509300637258), (25, 0.7740815164579035), (30, 0.7776680235235218), (35, 0.7832376723849118), (40, 0.7872494577955983), (45, 0.7907578720074214), (50, 0.7909969990667796), (55, 0.7915121918221945), (60, 0.7948208856695576), (65, 0.7942711969497535), (70, 0.7956822280970359), (75, 0.795742263376702), (80, 0.7962584334460154), (85, 0.7971239095262955), (90, 0.7972341052035148), (95, 0.7972729124551323), (100, 0.7973662453963489), (105, 0.7974172368694552), (110, 0.7975030891617354), (115, 0.7976223237435075), (120, 0.7975859807235072), (125, 0.7976040954609969), (130, 0.7976092925244339), (135, 0.7976320906718343), (140, 0.797638655097007), (145, 0.7976485557189177), (150, 0.7976858757209848), (155, 0.797681500940037), (160, 0.7976891050323767), (165, 0.7976905120274762), (170, 0.7976825680087106), (175, 0.7977125307283808), (180, 0.7977350886560461), (185, 0.7977404108700539), (190, 0.7977598877362925), (195, 0.7977574053268784), (200, 0.7977946422100762)]}"
ae,cnn,ae+cnn,0.6020328450303268,0.6900846950491196,204,4,1,0.28878882903236525,0.5476503372192383,37872,37.100436210632324,"{'train': [(0, 0.6408653922522736), (5, 0.5955667223989518), (10, 0.5826983991213257), (15, 0.5547064141613006), (20, 0.5414788504427417), (25, 0.5340391124729931), (30, 0.530905567215589), (35, 0.522520236585113), (40, 0.5195909945405475), (45, 0.5180417117955807), (50, 0.5142117016970309), (55, 0.5145329996410835), (60, 0.5129398095428127), (65, 0.5131045180883715), (70, 0.5120549250571317), (75, 0.5116980701184731), (80, 0.5115316737664432), (85, 0.5114301002630037), (90, 0.511445324403167), (95, 0.5111276368826081), (100, 0.5112367221171567), (105, 0.5111662324667199), (110, 0.5111501418187937), (115, 0.5111049096641334), (120, 0.5111116099283732), (125, 0.5110739463847054), (130, 0.511086235558471), (135, 0.5110929386314107), (140, 0.5110862225857831), (145, 0.5110891449800189), (150, 0.5111015720034555), (155, 0.5110928525348578), (160, 0.5110940361850315), (165, 0.5110774684798762), (170, 0.511070943119792), (175, 0.5110494956850282), (180, 0.5110312781038618), (185, 0.5110442739873002), (190, 0.5110257156594366), (195, 0.511037335740224), (200, 0.5110362998516923)], 'test': [(0, 0.7127564637141405), (5, 0.6838700363754455), (10, 0.7139584226014943), (15, 0.7321339507812135), (20, 0.7433213740917859), (25, 0.7534543655489301), (30, 0.7661162924511398), (35, 0.7700976463137718), (40, 0.7761497918070625), (45, 0.7785397885285791), (50, 0.7817912885936451), (55, 0.7846333170374276), (60, 0.7862025917709949), (65, 0.7888487941794134), (70, 0.7889263782702656), (75, 0.789484349850792), (80, 0.7905100769454385), (85, 0.7911608429001855), (90, 0.7912540783355), (95, 0.7912606447171773), (100, 0.7914611728274903), (105, 0.7916242089429266), (110, 0.7915917665433237), (115, 0.7917972572123699), (120, 0.791785821897737), (125, 0.7917209452772432), (130, 0.7917263274291826), (135, 0.7918447484215537), (140, 0.7918865826077932), (145, 0.791874639554624), (150, 0.7919357597977675), (155, 0.7919410387497234), (160, 0.7919481455067147), (165, 0.7919587049489477), (170, 0.791998253748853), (175, 0.7920195660349945), (180, 0.7920194861902659), (185, 0.7919743580036404), (190, 0.7919913684188685), (195, 0.791995740397262), (200, 0.7920641268631792)]}"
ae,gru,ae+gru,0.5962459586705441,0.7068408035625358,206,6,1,0.20261908047371083,0.5417200326919556,16016,37.76895523071289,"{'train': [(0, 0.6646962086117255), (5, 0.5949190289699308), (10, 0.5629939244256507), (15, 0.538084930623621), (20, 0.5148731189379155), (25, 0.5051493982709849), (30, 0.4954279247767664), (35, 0.49462947966699183), (40, 0.49096697235911085), (45, 0.489455828377206), (50, 0.4883908391607257), (55, 0.4880611950476192), (60, 0.48776985518586496), (65, 0.48674247819772215), (70, 0.48657602306432113), (75, 0.48639704313008963), (80, 0.48614656632668285), (85, 0.48618659861425173), (90, 0.486149488760687), (95, 0.48608780327372614), (100, 0.4860654918451966), (105, 0.4860580263824833), (110, 0.48600554924314915), (115, 0.48601747197567785), (120, 0.4860038001270109), (125, 0.4860126693743835), (130, 0.48600777006284834), (135, 0.4859914091491116), (140, 0.485995187948798), (145, 0.4859908496594568), (150, 0.48598262857423213), (155, 0.485985059642656), (160, 0.4859747455992133), (165, 0.4859767441981143), (170, 0.4859762495333636), (175, 0.4859686140258409), (180, 0.4859586829107754), (185, 0.4859542015968047), (190, 0.4859537323108879), (195, 0.4859448357465818), (200, 0.48593330994621564), (205, 0.48593879168632564)], 'test': [(0, 0.7357384467358163), (5, 0.7057808786956608), (10, 0.724401135441135), (15, 0.7662658093253782), (20, 0.778654808045307), (25, 0.7945682579185303), (30, 0.7989791714179079), (35, 0.8107030035964568), (40, 0.8134534980037917), (45, 0.8152508305993258), (50, 0.8179110262229001), (55, 0.8209288923367932), (60, 0.8215867536293906), (65, 0.82180799256497), (70, 0.8220290040119593), (75, 0.8229406665850029), (80, 0.8231910588724006), (85, 0.8239505108211486), (90, 0.8241261955798929), (95, 0.8241174404194013), (100, 0.8241362905795031), (105, 0.8240953188578867), (110, 0.8241041710773009), (115, 0.8242595620712013), (120, 0.8243247171797812), (125, 0.8243827810261457), (130, 0.8244084351477453), (135, 0.8243865194788379), (140, 0.8244112744283144), (145, 0.8244221561133118), (150, 0.8244156985757252), (155, 0.8244335360201391), (160, 0.8244362097237571), (165, 0.8244361635216735), (170, 0.8244631475134425), (175, 0.8244711545089006), (180, 0.82446331006521), (185, 0.8244466254795684), (190, 0.8244625842965271), (195, 0.824478500151159), (200, 0.8244759822310075), (205, 0.8245081392546912)]}"
