stage,model,latent,branch,r_field,r_sensor,r_sensor_used,ridge,n_delays,channels,seed,n_params,nmse_train,nmse_test,nmse_latent,cos_test,energy_test,floor_test,sensor_noise,weight_decay,lr,ensemble,nmse_fullband,epochs_run,train_loss,val_loss,stopped_early,n_fit,fit_seconds,n_train,n_test,run,tag
A,branched,pod,cnn,32,,-1,0.0001,25,all,0,63488,0.6036493193374326,0.7086501786992353,0.5802435069700012,0.5443971050830185,0.5810521615016282,0.30294706661571363,0.1,0.0,0.001,1,0.7889125358187471,222,0.368499337363762,0.5251320600509644,1,3492,16.256696462631226,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,gru,32,,-1,0.0001,25,all,0,17056,0.6004564446477474,0.7242233732318533,0.6025165552686104,0.5304697406117975,0.5708272039487323,0.30294706661571363,0.1,0.0,0.001,1,0.7995626449955521,356,0.4098172027016014,0.5598148107528687,1,3492,22.898892402648926,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,linear,32,,-1,0.0001,25,all,0,9632,0.5975311529790022,0.6847770810900272,0.720849969762946,0.5741809331736998,0.6537740430965725,0.3786680807374702,0.1,0.0,0.001,1,0.770131478581515,282,0.5402354066860772,0.5661596059799194,1,3492,30.74358344078064,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,mlp,32,,-1,0.0001,25,all,0,59168,0.5850609087228815,0.6972137410871477,0.7222806873383674,0.5690635751663357,0.6856102436912547,0.3786680807374702,0.1,0.0,0.001,1,0.7790971391207576,212,0.35915107555678893,0.643470287322998,1,3492,15.467091798782349,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,cnn,32,,-1,0.0001,25,all,0,63488,0.6123762321940793,0.7002867110594047,0.7368110159260508,0.5635175084091438,0.6564494215598994,0.3786680807374702,0.1,0.0,0.001,1,0.7816714974676274,205,0.38745338608855373,0.6913571953773499,1,3492,16.42592740058899,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,gru,32,,-1,0.0001,25,all,0,17056,0.6183168565994512,0.7063054842827132,0.7192114244440785,0.5637115368345248,0.691312735461435,0.3786680807374702,0.1,0.0,0.001,1,0.7857278329596374,209,0.4478576222577592,0.6409471035003662,1,3492,17.803741455078125,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,podlse,pod,closed-form,64,,300,0.0001,25,all,0,19200,0.5539925359781085,0.6655773913931694,0.552794581995087,0.584688590904424,0.6327855972782145,0.24976323954482957,0.1,0.0,0.001,1,0.7568901087210628,0,nan,nan,0,4365,10.218238592147827,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,epod,pod,closed-form,64,,300,0.0001,25,all,0,9444600,0.5394635875900408,0.6792370765741997,nan,0.5752989416721459,0.644870744146994,0.2489042866462864,0.1,0.0,0.001,1,0.7666791566417435,0,nan,nan,0,4365,8.46488642692566,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,linear,64,,-1,0.0001,25,all,0,19264,0.5976293293358761,0.6824032279222485,0.5756407476848534,0.5686955813612755,0.5870356368554484,0.2489042866462864,0.1,0.0,0.001,1,0.7697116629987144,894,0.4854143611480827,0.5266309380531311,1,3492,28.462184190750122,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,mlp,64,,-1,0.0001,25,all,0,63296,0.5920585232984874,0.7080379947223572,0.6096810068931164,0.5434847893795245,0.5314964069456578,0.2489042866462864,0.1,0.0,0.001,1,0.788375178840711,263,0.41832499525254807,0.5674391984939575,1,3492,16.36003565788269,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,cnn,64,,-1,0.0001,25,all,0,114720,0.5999370360128464,0.7092967171043647,0.6113524570954486,0.5438776783935686,0.5820060833297286,0.2489042866462864,0.1,0.0,0.001,1,0.7892998980055808,222,0.403954048336986,0.5601254105567932,1,3492,16.1221923828125,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,pod,gru,64,,-1,0.0001,25,all,0,19136,0.5999535958848066,0.7280943712409983,0.636313753771476,0.5258902500443949,0.5576920000751164,0.2489042866462864,0.1,0.0,0.001,1,0.8022781568407575,348,0.4550286588799913,0.5764756798744202,1,3492,22.53949522972107,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,linear,64,,-1,0.0001,25,all,0,19264,0.5991857870090774,0.6891807112816629,0.7541608606902268,0.5739599379707151,0.6794346177099503,0.36351751275579663,0.1,0.0,0.001,1,0.7734705530192003,282,0.5877490538638619,0.6137354969978333,1,3492,33.43587613105774,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,mlp,64,,-1,0.0001,25,all,0,63296,0.5873841684286409,0.700380016639069,0.7480976414527706,0.5730840805299166,0.7185904945498661,0.36351751275579663,0.1,0.0,0.001,1,0.7813856374278412,212,0.3997336490184308,0.680889904499054,1,3492,15.98403549194336,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,cnn,64,,-1,0.0001,25,all,0,114720,0.6149816298168578,0.7064635890156916,0.7699731058425222,0.5634567029429369,0.6896656672327862,0.36351751275579663,0.1,0.0,0.001,1,0.7862876597374522,205,0.4240432802207964,0.7384510636329651,1,3492,16.645050048828125,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,branched,ae,gru,64,,-1,0.0001,25,all,0,19136,0.6203879597374129,0.7147849218088494,0.7530172087725292,0.563728035332897,0.7190881826656436,0.36351751275579663,0.1,0.0,0.001,1,0.7921651271653661,210,0.49907306017608033,0.6631518602371216,1,3492,18.02158832550049,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
A,podlse,pod,closed-form,128,,300,0.0001,25,all,0,38400,0.5495296719683912,0.6694799536185858,0.5815889062528311,0.5820378654198355,0.6365032834949639,0.20787335460575807,0.1,0.0,0.001,1,0.7596501450534823,0,nan,nan,0,4365,12.18049693107605,4365,1521,4p5d_10ms_yaw_0_0_0,convA_both
