stage,model,latent,branch,r_field,r_sensor,r_sensor_used,ridge,n_delays,channels,seed,n_params,nmse_train,nmse_test,nmse_latent,cos_test,energy_test,floor_test,fit_seconds,n_train,n_test,run,tag
B,branched,ae,linear,64,,-1,0.0001,50,all,0,38464,0.6860461977591071,0.7886549650099449,0.8390400385017278,0.4808021486750485,0.601376301364574,0.46797302272275026,12.087243556976318,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,ae,mlp,64,,-1,0.0001,50,all,0,101696,0.711279969969581,0.7889139176683184,0.8205065513597389,0.476837260080658,0.580942006990857,0.46797302272275026,9.98235821723938,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,ae,cnn,64,,-1,0.0001,50,all,0,217120,0.7215495222705465,0.802981101580538,0.8399924683834521,0.4670141018771196,0.5898385265367975,0.46797302272275026,10.130231857299805,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,ae,gru,64,,-1,0.0001,50,all,0,19136,0.722277425099708,0.7924748667540557,0.8037240302577484,0.48256887688542294,0.6243361608550314,0.46797302272275026,10.748045206069946,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,podlse,pod,closed-form,64,,1200,0.0001,100,all,0,76800,0.6011506291480563,0.8453370272906756,0.7419010240357888,0.4331699771445598,0.604993470371006,0.39655234855889326,11.232598066329956,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,pod,linear,64,,-1,0.0001,100,all,0,76864,0.6845901076818888,0.8018380255202231,0.6703106911469717,0.45365843159548225,0.5175630028828623,0.39596951628920496,16.89707899093628,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,pod,mlp,64,,-1,0.0001,100,all,0,178496,0.70020101150037,0.7956078945980076,0.6600213406075105,0.45565983988116404,0.4306854119414547,0.39596951628920496,10.911455631256104,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,pod,cnn,64,,-1,0.0001,100,all,0,421920,0.6986083477623735,0.8060411075059051,0.6772522762335006,0.44638773763841355,0.49089008222924396,0.39596951628920496,9.731517553329468,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,pod,gru,64,,-1,0.0001,100,all,0,19136,0.7305369085130782,0.8019109878763954,0.6704311918664931,0.4495303040882935,0.42960933149633834,0.39596951628920496,14.054026126861572,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,ae,linear,64,,-1,0.0001,100,all,0,76864,0.6700336992743564,0.8251191889331883,0.9076492515974317,0.45332633272863665,0.6137946603691825,0.46797302272275026,11.137590408325195,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,ae,mlp,64,,-1,0.0001,100,all,0,178496,0.6999639710429942,0.8050883070830932,0.8466181603745397,0.4606529561451664,0.5700803689772411,0.46797302272275026,10.105901956558228,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,ae,cnn,64,,-1,0.0001,100,all,0,421920,0.7458882077474779,0.8247853774460479,0.8713624426267945,0.44141494357572936,0.5590883382909692,0.46797302272275026,10.303510904312134,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
B,branched,ae,gru,64,,-1,0.0001,100,all,0,19136,0.7221932431048383,0.7923515882364809,0.803664361559799,0.4826373456803582,0.6242634982146079,0.46797302272275026,10.953645944595337,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,podlse,pod,closed-form,64,,300,0.0001,25,all,0,19200,0.6671400214324059,0.7591388299912847,0.5994038892691241,0.4965671963129756,0.5419128942222968,0.39655234855889326,9.97557020187378,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,linear,64,,-1,0.0001,25,all,0,19264,0.7105115362665906,0.7761981324424255,0.6279652170364625,0.47731679443069824,0.48698130690145586,0.39596951628920496,16.466482877731323,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,mlp,64,,-1,0.0001,25,all,0,63296,0.6806038181999624,0.7877210071348725,0.6469957797025047,0.46378808592242987,0.4862494811539368,0.39596951628920496,10.89291262626648,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,cnn,64,,-1,0.0001,25,all,0,114720,0.6977408650606192,0.7873950220644937,0.6464574002203343,0.4657329347476738,0.5064524174652313,0.39596951628920496,9.732934474945068,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,gru,64,,-1,0.0001,25,all,0,19136,0.7005843543976914,0.8019678734685802,0.6705251410636998,0.45110205474086246,0.49334646832412893,0.39596951628920496,15.361002206802368,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,linear,64,,-1,0.0001,25,all,0,19264,0.6965642093207774,0.7754896300401074,0.8139729772262935,0.4890425848583573,0.5843061858394841,0.46797302272275026,11.690316438674927,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,mlp,64,,-1,0.0001,25,all,0,63296,0.6997347569772262,0.7827467026466601,0.8071660841988625,0.4858965724556215,0.6028175828283672,0.46797302272275026,10.164331436157227,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,cnn,64,,-1,0.0001,25,all,0,114720,0.6987286881178225,0.7833294170697762,0.8236734301902296,0.48035022105157743,0.5652350499150913,0.46797302272275026,10.35871171951294,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,gru,64,,-1,0.0001,25,all,0,19136,0.7211065044012817,0.791015459726744,0.8026437610295769,0.4831448106510253,0.6210875663969352,0.46797302272275026,10.643521070480347,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,podlse,pod,closed-form,64,,150,0.0001,25,disc2,0,9600,0.6823195704244858,0.7506624748096268,0.5853913418552198,0.5033522027694263,0.5237428964290421,0.39655234855889326,9.928215742111206,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,linear,64,,-1,0.0001,25,disc2,0,9664,0.7168481044165704,0.7722272748937719,0.6214071613919698,0.481019028387294,0.47826207097128526,0.39596951628920496,16.087000131607056,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,mlp,64,,-1,0.0001,25,disc2,0,44096,0.6915704478136713,0.7726357227998546,0.6220817320768024,0.4792003655289845,0.4799310727386835,0.39596951628920496,10.855008363723755,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,cnn,64,,-1,0.0001,25,disc2,0,113760,0.6732097718110555,0.7640159686372316,0.607845807783952,0.48993203114638917,0.5261773958710212,0.39596951628920496,10.540358304977417,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,gru,64,,-1,0.0001,25,disc2,0,17984,0.7202017065735119,0.7930546882102334,0.6558046016895974,0.45836286466826415,0.45786407140007873,0.39596951628920496,14.399068117141724,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,linear,64,,-1,0.0001,25,disc2,0,9664,0.7042345226166218,0.7641346470346665,0.7956340049231747,0.49723403895917745,0.5723360766719209,0.46797302272275026,12.228928089141846,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,mlp,64,,-1,0.0001,25,disc2,0,44096,0.6930187299660036,0.766579134742588,0.784555767670386,0.5009079808752122,0.6097912642053209,0.46797302272275026,10.327619314193726,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,cnn,64,,-1,0.0001,25,disc2,0,113760,0.7012675496043907,0.7686634053991672,0.7997646971524113,0.4929673899934194,0.5539590843179727,0.46797302272275026,10.397338390350342,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,gru,64,,-1,0.0001,25,disc2,0,17984,0.7152701239869654,0.7804854785626082,0.7932470925308569,0.48796868724364195,0.5978677606416846,0.46797302272275026,10.781903982162476,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,podlse,pod,closed-form,64,,150,0.0001,25,disc3,0,9600,0.8210058689672689,0.8883993569738088,0.813088807405678,0.3471770645335625,0.41828388026714636,0.39655234855889326,9.624917984008789,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,linear,64,,-1,0.0001,25,disc3,0,9664,0.9107049394921138,0.9440875567265444,0.9052423978686883,0.24621939272492482,0.2699570208360397,0.39596951628920496,16.161282062530518,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,mlp,64,,-1,0.0001,25,disc3,0,44096,0.885828916117805,0.9526639034908009,0.9194066328273373,0.22893980925942317,0.26344606247507,0.39596951628920496,9.729405641555786,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,cnn,64,,-1,0.0001,25,disc3,0,113760,0.9089401207339479,0.9466732640435613,0.9095128135805585,0.24214840352494488,0.27712915299406726,0.39596951628920496,9.335946083068848,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,gru,64,,-1,0.0001,25,disc3,0,17984,0.9180824136122228,0.9555213447704888,0.9241258297976284,0.2213693604292813,0.20133293730427687,0.39596951628920496,10.871238470077515,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,linear,64,,-1,0.0001,25,disc3,0,9664,0.8979213960009904,0.9574633698863807,0.961713612908435,0.2631508961341361,0.39804582996335763,0.46797302272275026,12.937934637069702,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,mlp,64,,-1,0.0001,25,disc3,0,44096,0.9152924344387812,0.9650829955390439,0.9617362170063518,0.24781598282463604,0.38153988549245255,0.46797302272275026,10.16031289100647,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,cnn,64,,-1,0.0001,25,disc3,0,113760,0.8929558054638972,0.9685445411858957,0.9728082218824524,0.2579061781901094,0.41818679850757023,0.46797302272275026,10.594995260238647,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,gru,64,,-1,0.0001,25,disc3,0,17984,0.9123745679471177,0.9598227938528738,0.9552835637542133,0.25632866281839656,0.3749250474731698,0.46797302272275026,10.913416385650635,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,podlse,pod,closed-form,64,,150,0.0001,25,forces,0,9600,0.7125372471273308,0.7758973589992696,0.6271079763772054,0.47891316445049226,0.5107738442375491,0.39655234855889326,9.731910228729248,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,linear,64,,-1,0.0001,25,forces,0,9664,0.8080410907497848,0.8571642824569978,0.7616845737774057,0.38551664254029977,0.3407555619240641,0.39596951628920496,16.305330276489258,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,mlp,64,,-1,0.0001,25,forces,0,44096,0.7298272205178289,0.8111556760201434,0.6856992236505179,0.43791491569665847,0.4262178811945686,0.39596951628920496,10.539828062057495,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,cnn,64,,-1,0.0001,25,forces,0,113760,0.7117011981516552,0.8577184671289245,0.762599835498908,0.38904533829179233,0.46573038747210077,0.39596951628920496,10.969696998596191,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,gru,64,,-1,0.0001,25,forces,0,17984,0.8489850018072667,0.914383915218691,0.8561854545092857,0.3000693115931764,0.28807335556376024,0.39596951628920496,11.701952695846558,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,linear,64,,-1,0.0001,25,forces,0,9664,0.7291404980963447,0.788487394787064,0.8278095371397158,0.47414795911275637,0.5585475838105975,0.46797302272275026,12.25652027130127,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,mlp,64,,-1,0.0001,25,forces,0,44096,0.7202417984898163,0.7965335847103443,0.8262254076416267,0.4692906980248799,0.5724190003214787,0.46797302272275026,10.450666189193726,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,cnn,64,,-1,0.0001,25,forces,0,113760,0.7341626284432469,0.8070675724580282,0.8481965066388049,0.4566141221200029,0.549220777149204,0.46797302272275026,10.28686237335205,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,gru,64,,-1,0.0001,25,forces,0,17984,0.7470867893834201,0.8353406452088259,0.8529398561535413,0.43459763173809507,0.5669632568047177,0.46797302272275026,11.34100866317749,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,podlse,pod,closed-form,64,,150,0.0001,25,moments,0,9600,0.6835719773538597,0.7518442819083729,0.5873450268590177,0.5027352224832,0.5236934686077507,0.39655234855889326,9.649516820907593,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,linear,64,,-1,0.0001,25,moments,0,9664,0.7221937780407836,0.7816268895056401,0.6369310614327349,0.4714856953293475,0.4692852279845005,0.39596951628920496,16.351529121398926,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,mlp,64,,-1,0.0001,25,moments,0,44096,0.6836857038605044,0.7822582909811373,0.6379738502912093,0.46939958010731947,0.4893887934120655,0.39596951628920496,11.292759656906128,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,cnn,64,,-1,0.0001,25,moments,0,113760,0.6760896402677077,0.7755026409670046,0.6268165805668346,0.4789160750735052,0.5242165891899552,0.39596951628920496,10.735854387283325,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,pod,gru,64,,-1,0.0001,25,moments,0,17984,0.7180778467095823,0.7947643597275069,0.6586282035959123,0.4562355477883327,0.46355823250568123,0.39596951628920496,14.869001626968384,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,linear,64,,-1,0.0001,25,moments,0,9664,0.7059176093978553,0.7696860566162497,0.8036622657121674,0.49313635350488194,0.5770346076179877,0.46797302272275026,12.273993253707886,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,mlp,64,,-1,0.0001,25,moments,0,44096,0.6889772751551223,0.778850305780421,0.8002270248437479,0.4927761542806629,0.6195839090720819,0.46797302272275026,10.224853992462158,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,cnn,64,,-1,0.0001,25,moments,0,113760,0.6982247885661048,0.778883800166611,0.8123852871268589,0.4868484509919748,0.5775531855959737,0.46797302272275026,10.218844652175903,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
C,branched,ae,gru,64,,-1,0.0001,25,moments,0,17984,0.707306520833101,0.7883463447247309,0.7961258206542873,0.48572610518624826,0.6195627799953342,0.46797302272275026,10.844594955444336,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,linear,64,,-1,0.0001,25,all,0,19264,0.7105115362665906,0.7761981324424255,0.6279652170364625,0.47731679443069824,0.48698130690145586,0.39596951628920496,16.44920301437378,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,mlp,64,,-1,0.0001,25,all,0,63296,0.6806038181999624,0.7877210071348725,0.6469957797025047,0.46378808592242987,0.4862494811539368,0.39596951628920496,11.208183288574219,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,cnn,64,,-1,0.0001,25,all,0,114720,0.6977408767632778,0.7873948791531578,0.6464571641956264,0.4657331191951301,0.5064529497942851,0.39596951628920496,10.173625469207764,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,gru,64,,-1,0.0001,25,all,0,19136,0.7005843543976914,0.8019678734685802,0.6705251410636998,0.45110205474086246,0.49334646832412893,0.39596951628920496,15.960639476776123,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,linear,64,,-1,0.0001,25,all,0,19264,0.6965642093207774,0.7754896300401074,0.8139729772262935,0.4890425848583573,0.5843061858394841,0.46797302272275026,12.107234001159668,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,mlp,64,,-1,0.0001,25,all,0,63296,0.6997347569772262,0.7827467026466601,0.8071660841988625,0.4858965724556215,0.6028175828283672,0.46797302272275026,10.115745067596436,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,cnn,64,,-1,0.0001,25,all,0,114720,0.6987300048633365,0.7833303392994431,0.8236728579697513,0.48034978369731357,0.565236921576426,0.46797302272275026,10.198489665985107,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,gru,64,,-1,0.0001,25,all,0,19136,0.7211065044012817,0.791015459726744,0.8026437610295769,0.4831448106510253,0.6210875663969352,0.46797302272275026,10.57628607749939,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,linear,64,,-1,0.0001,25,all,1,19264,0.7104354521099595,0.7761140428467017,0.6278263391640829,0.47740514185983673,0.4871610970960782,0.39596951628920496,16.43647265434265,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,mlp,64,,-1,0.0001,25,all,1,63296,0.6880166143167102,0.7833489002320119,0.639775042115897,0.46799514283943616,0.4702535091773102,0.39596951628920496,11.142653465270996,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,cnn,64,,-1,0.0001,25,all,1,114720,0.6591377677614595,0.7800394620659183,0.634309351297397,0.47528404958319026,0.5293361554646749,0.39596951628920496,10.850570678710938,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,gru,64,,-1,0.0001,25,all,1,19136,0.7173251126878013,0.8009152538573799,0.6687866908931375,0.4500003754501383,0.4600400744206104,0.39596951628920496,14.877049446105957,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,linear,64,,-1,0.0001,25,all,1,19264,0.6958944181023747,0.7735157246648582,0.803633786596269,0.4896017948425731,0.5814609246073077,0.46803404342866817,36.27504777908325,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,mlp,64,,-1,0.0001,25,all,1,63296,0.6950539233309432,0.7767565838406909,0.7927724466672366,0.4879282149028474,0.5851650610046997,0.46803404342866817,10.114216804504395,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,cnn,64,,-1,0.0001,25,all,1,114720,0.7006485894294799,0.7853714107174274,0.8139322752039941,0.4783621896342512,0.5738441802912893,0.46803404342866817,10.289437770843506,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,gru,64,,-1,0.0001,25,all,1,19136,0.7172960356727062,0.7863137773788758,0.79207624831872,0.48183577545495926,0.5924482945798332,0.46803404342866817,10.765804290771484,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,linear,64,,-1,0.0001,25,all,2,19264,0.7104529082928672,0.7762031542092424,0.6279735107175667,0.47731290851262187,0.4873806498732778,0.39596951628920496,16.855528831481934,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,mlp,64,,-1,0.0001,25,all,2,63296,0.6845620846667201,0.7835404253455078,0.6400913547350817,0.46784880066796225,0.47627660995687504,0.39596951628920496,11.273377895355225,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,cnn,64,,-1,0.0001,25,all,2,114720,0.6934923007998148,0.7834450432004179,0.6399338266930085,0.46943219980554285,0.49827809170417287,0.39596951628920496,10.114474773406982,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,gru,64,,-1,0.0001,25,all,2,19136,0.7028142447801509,0.8012726478390718,0.6693769436509422,0.4504751266700445,0.4914694024005313,0.39596951628920496,15.516908884048462,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,linear,64,,-1,0.0001,25,all,2,19264,0.6985984661063681,0.776701579428375,0.8021757708404624,0.4901622446661059,0.5966018628066027,0.47028925779909897,39.27487850189209,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,mlp,64,,-1,0.0001,25,all,2,63296,0.7011864538803714,0.7819612798280822,0.7959115784392962,0.4885394452791621,0.6109583636529923,0.47028925779909897,10.338342666625977,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,cnn,64,,-1,0.0001,25,all,2,114720,0.7142475372380104,0.788052545872099,0.8121872012343452,0.48093419955973554,0.5943693505001225,0.47028925779909897,10.334254503250122,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,gru,64,,-1,0.0001,25,all,2,19136,0.728788948176096,0.7948232357648878,0.7984095776654436,0.48007684614908713,0.6131700889125177,0.47028925779909897,10.908048391342163,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,linear,64,,-1,0.0001,25,all,3,19264,0.710552449593509,0.7763460088232701,0.6282094417466674,0.4771623935626436,0.4870909334128384,0.39596951628920496,16.346129655838013,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,mlp,64,,-1,0.0001,25,all,3,63296,0.6812065779981571,0.7869122623948509,0.6456601002070137,0.4648713805045151,0.48946810868174984,0.39596951628920496,11.167820930480957,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,cnn,64,,-1,0.0001,25,all,3,114720,0.6966269757632908,0.7812211207406692,0.6362609154738657,0.4708824686205231,0.4875806746570469,0.39596951628920496,9.914942979812622,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,gru,64,,-1,0.0001,25,all,3,19136,0.706355119040957,0.8000325855880511,0.6673289232560565,0.4518289801627474,0.4903165578366593,0.39596951628920496,15.490149974822998,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,linear,64,,-1,0.0001,25,all,3,19264,0.6990552874301106,0.7750808419582265,0.80525699647308,0.4892994019880083,0.5814863651057154,0.46818594733830576,38.88894605636597,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,mlp,64,,-1,0.0001,25,all,3,63296,0.7073146978832796,0.7792511269480809,0.7980347743413344,0.4892140686340645,0.6021130514846232,0.46818594733830576,10.22163438796997,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,cnn,64,,-1,0.0001,25,all,3,114720,0.7112452997263611,0.7828521018761414,0.8152019210900964,0.48077644835955197,0.5681012259150254,0.46818594733830576,10.01439905166626,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,gru,64,,-1,0.0001,25,all,3,19136,0.7162433600649866,0.7912394743905029,0.7984116381951635,0.48061954357369974,0.5998355519561085,0.46818594733830576,10.646519184112549,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,linear,64,,-1,0.0001,25,all,4,19264,0.7105037525716431,0.7762274677247387,0.6280136656175058,0.47729207448889166,0.48719412253528166,0.39596951628920496,16.37492847442627,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,mlp,64,,-1,0.0001,25,all,4,63296,0.6887017299741086,0.7849358309376996,0.6423959318719101,0.46612148752959925,0.4642911800362003,0.39596951628920496,10.982188701629639,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,cnn,64,,-1,0.0001,25,all,4,114720,0.6837016331278172,0.7794045400179943,0.6332607480500672,0.4744170664861695,0.514301898383417,0.39596951628920496,10.358961820602417,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,pod,gru,64,,-1,0.0001,25,all,4,19136,0.6973443366392181,0.7993198467088943,0.6661518018982059,0.4523929426817132,0.4925173778831204,0.39596951628920496,15.974091529846191,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,linear,64,,-1,0.0001,25,all,4,19264,0.6978161469078503,0.7754531154581341,0.8077291819199319,0.4897505448977604,0.58842128549984,0.4685613689471771,37.184919118881226,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,mlp,64,,-1,0.0001,25,all,4,63296,0.7077050947747714,0.7841380606064391,0.8043318160048242,0.4843546923417878,0.6001744792444229,0.4685613689471771,10.034967422485352,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,cnn,64,,-1,0.0001,25,all,4,114720,0.723044946224763,0.7905028352667887,0.8172976877193214,0.47935204185589136,0.5995700345463437,0.4685613689471771,10.102150440216064,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
D,branched,ae,gru,64,,-1,0.0001,25,all,4,19136,0.7208782993254881,0.7924752715496599,0.7984098235766576,0.47966733644799836,0.6020381138346916,0.4685613689471771,10.703691720962524,4365,1521,4p5d_10ms_yaw_0_0_0,repaired
